Cueanexo,Nombre_EE,Sector,Ámbito,Código de localidad,Localidad,Primario,Secundario,Jardín,id_depto
100068500,JIN N°4 - SEDE,Estatal,Urbano,10070106,RECREO,0,0,1,10070
100068606,JIN N°6 - ANEXO 06 EN ESCUELA PRIMARIA N°198,Estatal,Urbano,10049016,SAN FERNANDO DEL VALLE DE CATAMARCA,0,0,1,10049
100072704,JIN N°16 - ANEXO 04 EN ESCUELA N°392,Estatal,Rural,10084030,SIJAN,0,0,1,10084
100072802,JIN N°17 - ANEXO 02 EN ESCUELA N°220,Estatal,Rural,10091010,CHAÑAR PUNCO,0,0,1,10091
100072904,JIN N°18 - ANEXO 04 EN ESCUELA N°8,Estatal,Rural,10056011,COLONIA DE ACHALCO,0,0,1,10056
100081310,JIN N°27 - ANEXO 10 EN ESCUELA N°422,Estatal,Rural,10007024,LAS CHACRITAS,0,0,1,10007
100081705,JIN N°31 - ANEXO 05 EN ESCUELA PRIMARIA N°450 MAESTRO SCIDA,Estatal,Rural,10035046,LAGUNA BLANCA,0,0,1,10035
100082105,JIN N°35 - ANEXO 05 EN ESCUELA N°488,Estatal,Rural,10105084,LA SOLEDAD,0,0,1,10105
100091900,CENTRO EDUCATIVO MULTINIVEL N°2 VALLE CHICO,Estatal,Urbano,10049016,SAN FERNANDO DEL VALLE DE CATAMARCA,1,0,1,10049
100092000,EL JARDIN DE FROEBEL,Privado,Urbano,10049016,SAN FERNANDO DEL VALLE DE CATAMARCA,0,0,1,10049
140012300,J.DE INF. MALVINA ROSA QUIROGA,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140014600,JUAN JOSE PASO,Estatal,Rural,14147029,FALDA DEL CAÑETE,1,0,1,14147
140015800,GOBERNADOR DR. AMADEO SABATTINI,Estatal,Urbano,14014005,CORDOBA,1,0,1,14014
140023000,J.DE INF. COMANDANTE ESPORA,Estatal,Urbano,14147001,ALTA GRACIA,0,0,1,14147
140026600,GRAL. MARTIN MIGUEL DE GUEMES,Estatal,Rural,14119102,CAMPO LA SIRENA,1,0,1,14119
140028200,J.DE INF. FLORENTINO AMEGHINO,Estatal,Urbano,14140067,FREYRE,0,0,1,14140
140029900,JUAN LARREA,Estatal,Rural,14028007,BELLA VISTA,1,0,1,14028
140038500,PTE. MARCELO TORCUATO DE ALVEAR,Estatal,Rural,14126038,SAN RAFAEL,1,0,1,14126
140048100,SARGENTO CABRAL,Estatal,Rural,14126059,LA LINEA,1,0,1,14126
140075200,24 DE SETIEMBRE,Estatal,Rural,14042019,PASCO,1,0,1,14042
140084500,RAMON JOSE CARCANO,Estatal,Rural,14154035,SANTA ANA,1,0,1,14154
140092700,J.DE INF. PRIMERA JUNTA,Estatal,Urbano,14140108,SAN FRANCISCO,0,0,1,14140
140107701,J.DE INF. MARIANO MORENO - ANEXO DE LOS MOLINOS,Estatal,Rural,14007023,LOS MOLINOS,0,0,1,14007
140112800,J.DE INF. MERCEDES SAN MARTIN,Estatal,Urbano,14133068,VILLA DOLORES,0,0,1,14133
140114200,FRANCISCO P. MORENO,Estatal,Rural,14140015,COLONIA COYUNDA,1,0,1,14140
140114500,MAIPU,Estatal,Rural,14140136,COLONIA GENERAL DEHEZA,1,0,1,14140
140127700,J.DE INF. GOBERNADOR EMILIO F. OLMOS,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140131300,J.DE INF. GENERAL SAN MARTIN,Estatal,Urbano,14042028,VILLA MARIA,0,0,1,14042
140136500,J.DE INF. REPUBLICA DEL PERU,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140144500,J.DE INF. MANUEL BELGRANO,Estatal,Rural,14126019,LAS RABONAS,0,0,1,14126
140156800,MANUEL ALBERTI,Estatal,Rural,14133071,EL SALTO,1,0,1,14133
140168200,ESCUELA DORA SANTANA DE PEREZ ARES,Estatal,Rural,14119002,CALCHIN OESTE,1,0,1,14119
140174000,J.DE INF. BENITO QUINQUELA MARTIN,Estatal,Rural,14182012,CHILIBROSTE,0,0,1,14182
140178600,TENIENTE CORONEL DE MARINA ERASMO OBLIGADO,Estatal,Rural,14098077,PAUNERO,1,0,1,14098
140186000,24 DE SETIEMBRE,Estatal,Rural,14105106,LAGUNA DE ANSENUZA,1,0,1,14105
140205100,J.DE INF. DR. DALMACIO VELEZ SARSFIELD,Estatal,Urbano,14042028,VILLA MARIA,0,0,1,14042
140208300,MARIANO MORENO,Estatal,Rural,14112008,EL GUANACO,1,0,1,14112
140212500,J.DE INF. JUAN B. ALBERDI,Estatal,Urbano,14091062,SANTA MARIA DE PUNILLA (ESTACION SANTA MARIA),0,0,1,14091
140225600,J.DE INF. MERCEDITAS BALCARCE DE SAN MARTIN,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140248700,ESCUELA FERNANDO DE TREJO Y SANABRIA,Estatal,Rural,14140164,COLONIA NUEVA UDINE,1,0,1,14140
140253200,RICARDO ROJAS,Estatal,Rural,14028125,REPRESA DE MORALES,1,0,1,14028
140260300,ESCRIBANO JUAN ANTONIO PAREDES,Estatal,Urbano,14014005,CORDOBA,1,0,1,14014
140273400,LEOPOLDO LUGONES,Estatal,Rural,14182016,COLONIA LA LOLA,1,0,1,14182
140285601,J.DE INF. ESTEBAN ECHEVERRIA - ANEXO LA PUNILLA,Estatal,Urbano,14091077,VILLA GIARDINO,0,0,1,14091
140289100,INST. SUP. DE EDUCACION ARTISTICO MUSICAL DOMINGO ZIPOLI (EX IPEM 36),Estatal,Urbano,14014005,CORDOBA,1,1,1,14014
140335600,COLEGIO LOS SAGRADOS CORAZONES,Privado,Urbano,14035020,VILLA HUIDOBRO,1,0,1,14035
140339100,J.DE INF. MARIA GUAZZAROTTI DE CERRI,Estatal,Rural,14140041,COLONIA SAN PEDRO,0,0,1,14140
140359500,J.DE INF. GRAL. BARTOLOME MITRE,Estatal,Urbano,14133044,LOS CERRILLOS,0,0,1,14133
140363700,J.DE INF. PAULA ALBARRACIN DE SARMIENTO,Estatal,Urbano,14035006,HUINCA RENANCO,0,0,1,14035
140369100,GRANADERO MARQUEZ,Estatal,Rural,14175012,EL DURAZNO,1,0,1,14175
140376600,JOSE DE SAN MARTIN,Estatal,Rural,14098118,LA AGUADA,1,0,1,14098
140378100,J.DE INF. JUAN JOSE PASO,Estatal,Rural,14105037,LA QUINTA,0,0,1,14105
140383300,DEAN GREGORIO FUNES,Estatal,Rural,14028113,LA BATEA,1,0,1,14028
140383600,INST. SUP. JERONIMO LUIS DE CABRERA,Estatal,Urbano,14056009,GENERAL CABRERA,1,1,1,14056
140398200,J.DE INF. BARTOLOME HIDALGO,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140401400,DEAN FUNES,Estatal,Rural,14035001,DE LA SERNA,1,0,1,14035
140405000,GENARO TRAVAGLINI,Estatal,Rural,14063051,COLONIA LOS ALFALFARES,1,0,1,14063
140417500,J.DE INF. MARINA MARIA M. FAVA DE ESTEBAN,Estatal,Urbano,14140108,SAN FRANCISCO,0,0,1,14140
140421700,J.DE INF. NUESTRA SEÑORA DE LAS MERCEDES,Privado,Urbano,14021082,UNQUILLO,0,0,1,14021
140479600,J.DE INF. MALVINAS ARGENTINAS (EX-DE B° ALMIRANTE BROWN),Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140498301,J.DE INF. FRANCISCO BENCHETRIT - ANEXO BAÑADO DEL FUERTE,Estatal,Rural,14112033,BAÑADO DEL FUERTE,0,0,1,14112
140516400,J.DE INF. SAN JOSE OBRERO,Privado,Urbano,14014005,CORDOBA,0,0,1,14014
140516900,J.DE INF. MODESTA RODRIGUEZ,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140528300,J. DE INF. S/NOMBRE DE B° LOS BOULEVARES ANEXO,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140548000,FLORENCIO SANCHEZ,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140556500,J.DE INF. ESTACION COLONIA TIROLESA,Estatal,Rural,14021104,ESTACION COLONIA TIROLESA,0,0,1,14021
180005500,ESCUELA Nº 51 BALBINO ROMERO,Estatal,Rural,18042017,EL POLLO,1,0,1,18042
180015500,ESCUELA Nº 188,Estatal,Rural,18035043,LA CAÑADA,1,0,1,18035
180017100,ESCUELA Nº 407 PROVINCIA DE JUJUY,Estatal,Rural,18105050,MARIANO I. LOZA,1,0,1,18105
180021500,ESCUELA Nº 674 ALCIDES CABRAL,Estatal,Rural,18056018,LAS PALMITAS,1,0,1,18056
180029700,ESCUELA NORMAL REMEDIOS ESCALADA DE SAN MARTIN,Estatal,Urbano,18147025,LA CRUZ,1,1,1,18147
180034500,COLEGIO Y JARDIN DE INFANTES PRIVADO MAINUMBY IPP.7 - IP.44 - IS.67,Privado,Urbano,18168078,SANTO TOME,1,1,1,18168
180058700,ESCUELA Nº 761,Estatal,Rural,18140027,HERLITZKA,1,0,1,18140
180063300,ESCUELA PIA UNION STA.TERESITA DEL NIÑO JESUS IP.12/IS.62/IPP.70,Privado,Urbano,18021006,CORRIENTES,1,1,1,18021
180065800,ESCUELA VICTORIA I.P. 10,Privado,Urbano,18168052,GOBERNADOR AGR. VALENTIN VIRASORO,1,0,1,18168
180073200,ESCUELA Nº 131 DR.MARIANO MORENO,Estatal,Rural,18154029,MONTAÑA,1,0,1,18154
180088600,ESCUELA Nº 253 PROF.BLAS G. LUCCIONI,Estatal,Rural,18070091,VILLA LUJAN,1,0,1,18070
180089800,ESCUELA Nº 213 ROSALÍA VALDÉS DE SALAS,Estatal,Rural,18084033,MONTE GRANDE,1,0,1,18084
180113000,ESCUELA Nº 930 GENARO BERON DE ASTRADA,Estatal,Rural,18140006,CAMPO GRANDE,1,0,1,18140
180131604,J.I.N. Nº 6 - ESCUELA Nº 488 CARLOS JULIO MAURIÑO,Estatal,Rural,18063007,CAPILLITA,0,0,1,18063
180157601,J.I.N. Nº 15 - ESCUELA Nº 291,Estatal,Urbano,18021006,CORRIENTES,0,0,1,18021
180159601,J.I.N. Nº 26 - ESCUELA Nº 194,Estatal,Urbano,18028056,SANTA ROSA,0,0,1,18028
180161700,J.I.N. Nº 38 (SEDE) ESCUELA Nº 477,Estatal,Urbano,18119042,PASO DE LOS LIBRES,0,0,1,18119
180162500,J.I.N. Nº 47 (SEDE) - ESCUELA Nº 8,Estatal,Urbano,18021006,CORRIENTES,0,0,1,18021
180162501,J.I.N. Nº 47 - ESCUELA Nº 5,Estatal,Urbano,18021006,CORRIENTES,0,0,1,18021
180174402,J.I.N. Nº 65 - ESCUELA Nº 15,Estatal,Urbano,18168052,GOBERNADOR AGR. VALENTIN VIRASORO,0,0,1,18168
180174505,J.I.N. Nº 63 - ESCUELA Nº 627,Estatal,Rural,18049018,EL CARMEN,0,0,1,18049
180174803,J.I.N. Nº 66 - ESCUELA Nº 825,Estatal,Rural,18091028,MONTE FLORIDO,0,0,1,18091
180177700,ESCUELA PRIMARIA COMUN Nº 978,Estatal,Urbano,18098023,MBURUCUYA,1,0,1,18098
220008000,E.E.P. Nº 417 - 25 DE MAYO DE 1810,Estatal,Urbano,22140033,PUERTO VILELAS,1,0,1,22140
220018800,E.E.P. Nº  492,Estatal,Rural,22133007,COLONIA TACURUZAL,1,0,1,22133
220029200,E.E.P. Nº  276,Estatal,Rural,22105028,PAMPA ZANATTA,1,0,1,22105
220035300,E.E.P. Nº 528 - DR. PEDRO GOYENA,Estatal,Rural,22091030,EL PALMAR CHICO,1,0,1,22091
220051600,E.E.P. Nº  799,Estatal,Rural,22063169,POZO EL ZAPALLAR,1,0,1,22063
220060303,JARDIN DE INFANTES Nº 119 - LUIS NICOLAS BASAIL,Estatal,Rural,22140032,PLAYA FORD,0,0,1,22140
220069701,JARDIN DE INFANTES Nº 82 - SIMON BOLIVAR,Estatal,Urbano,22084035,GENERAL JOSE DE SAN MARTIN,0,0,1,22084
220071200,JARDIN DE INFANTES Nº 2 - GABRIELA MISTRAL,Estatal,Urbano,22119016,PRESIDENCIA DE LA PLAZA,0,0,1,22119
220079400,JARDIN DE INFANTES Nº 81 - DOCTOR LUIS AGOTE,Estatal,Urbano,22036016,GENERAL PINEDO,0,0,1,22036
220088200,E.E.P. Nº 694 - ALICIA JOVITA GALLARD,Estatal,Rural,22091013,ESTACION KILOMETRO 884,1,0,1,22091
220104700,E.E.P. Nº 553 - REPUBLICA DE VENEZUELA,Estatal,Rural,22063121,VILLA RIO BERMEJITO,1,0,1,22063
220106601,JARDIN DE INFANTES Nº 41 - MADRE TERESA DE CALCUTA,Estatal,Urbano,22007029,LOS FRENTONES,0,0,1,22007
220118900,E.E.P. Nº  407,Estatal,Rural,22154020,PASO DEL OSO,1,0,1,22154
220126600,E.E.P. Nº 650 - MIGUEL ANTONIO NIEVAS,Estatal,Rural,22063192,4 DE FEBRERO,1,0,1,22063
220161101,JARDIN DE INFANTES Nº  152,Estatal,Urbano,22140034,RESISTENCIA,0,0,1,22140
220223500,U.E.G.P Nº 24 (UEP Nº 24) SAN JOSE,Privado,Urbano,22063040,JUAN JOSE CASTELLI,0,0,1,22063
220229300,P.E. MATERNAL Y DE INFANTES - NESTOR CARLOS KIRCHNER - MAKALLE,Estatal,Urbano,22056017,MAKALLE,0,0,1,22056
220242400,JARDIN DE INFANTES Nº 211,Estatal,Urbano,22140034,RESISTENCIA,0,0,1,22140
220246000,U.E.G.P Nº 23 (UEP Nº 23) NUESTRA SRA.P.SOCORRO - CAPULLITO DE ALGODON,Privado,Urbano,22098026,VILLA ANGELA,0,0,1,22098
260024500,Gauchos De Güemes,Estatal,Rural,26014040,VILLA LAGO RIVADAVIA,1,0,1,26014
260042400,ESCUELA DE NIVEL INICIAL N° 436,Estatal,Urbano,26035007,ESQUEL,0,0,1,26035
260052000,ESCUELA Nº 212,Estatal,Rural,26049006,EL ESCORIAL,1,0,1,26049
260068000,ESCUELA DE NIVEL INICIAL Nº469,Estatal,Urbano,26035007,ESQUEL,0,0,1,26035
260079200,ESCUELA DE NIVEL INICIAL Nº485,Estatal,Urbano,26021004,COMODORO RIVADAVIA,0,0,1,26021
300000700,MANUEL PACIFICO ANTEQUEDA 16,Estatal,Rural,30015004,COLONIA AYUI,1,0,1,30015
300001200,JOSE MARIA PAZ 39,Estatal,Rural,30015010,COLONIA SAN JUSTO,1,0,1,30015
300001400,CARLOS VILLAMIL 62,Estatal,Rural,30015018,EL REDOMON,1,0,1,30015
300007700,ANA C MAC DONALD DE MC NEILL 67,Estatal,Rural,30028012,LOS CONQUISTADORES,1,0,1,30028
300010100,CORONEL LORENZO BARCALA 2,Estatal,Urbano,30077021,NOGOYA,1,0,1,30077
300013800,BLANCO ENCALADA 13,Estatal,Urbano,30021023,GENERAL RAMIREZ,1,0,1,30021
300015000,DEL ÑANDUBAY 14,Estatal,Rural,30088015,ARROYO GRANDE,1,0,1,30088
300015100,RAMON FEBRE 13,Estatal,Rural,30088016,COLONIA LA PERLA,1,0,1,30088
300018600,PAULA ALBARRACIN DE SARMIENTO 102,Estatal,Rural,30098052,DISTRITO MOLINO,1,0,1,30098
300031200,PABLO GROUSSAC 10,Estatal,Rural,30088013,COLONIA SANTA MARGARITA,1,0,1,30088
300040900,JUAN MARTIN DE PUEYRREDON 8,Estatal,Urbano,30084041,PARANA,1,0,1,30084
300041500,LA VIRGINIA 108,Estatal,Rural,30098063,CAMPO LA VIRGINIA,1,0,1,30098
300042300,BELISARIO ROLDAN 49,Estatal,Rural,30098066,COLONIA ALMADA,1,0,1,30098
300044600,MONTE CASEROS 49,Estatal,Rural,30113030,MOJONES NORTE,0,0,1,30113
300045300,GENERAL JOSE DE SAN MARTIN 76,Estatal,Rural,30113030,MOJONES NORTE,1,0,1,30113
300046100,MADRE PATRIA 31,Estatal,Rural,30113036,RAICES OESTE,1,0,1,30113
300046400,JUAN MONTALVO 43,Estatal,Rural,30113021,ESTACION RAICES,1,0,1,30113
300046500,GREGORIO ARAOZ DE LAMADRID 68,Estatal,Rural,30113070,COLONIA DESPARRAMADOS,1,0,1,30113
300047500,JUSTO JOSE DE URQUIZA 26,Estatal,Urbano,30091022,ROSARIO DEL TALA,1,0,1,30091
300047900,CANAL DE BEAGLE 90,Estatal,Urbano,30070030,LA PAZ,1,0,1,30070
300058800,GREGORIO SPIAZZI 24,Estatal,Rural,30105020,PRIMERA SECCION DE ISLAS,1,0,1,30105
300067500,JOSE MARIA BERUTTI 41,Estatal,Rural,30084034,LA BALSA,1,0,1,30084
300068200,2 DE ABRIL 182,Estatal,Rural,30084074,EL PALENQUE,1,0,1,30084
300070200,YAPEYU 61,Estatal,Rural,30091034,ALTAMARINO SUR,1,0,1,30091
300076700,REPUBLICA DE PORTUGAL 20,Estatal,Rural,30077025,DISTRITO MONTOYA,1,0,1,30077
300081500,PROFESOR FACUNDO ANTONIO ARCE 166,Estatal,Rural,30084080,PUERTO VIBORAS,1,0,1,30084
300096400,PRIV. SANTA LUCIA 100,Privado,Urbano,30084041,PARANA,1,0,1,30084
300110500,PREFECTURA NAVAL ARGENTINA 68,Estatal,Urbano,30028010,FEDERACION,1,0,1,30028
300119400,REPUBLICA DE ENTRE RIOS 101,Estatal,Urbano,30077021,NOGOYA,1,0,1,30077
300128200,MAESTRO JULIO CESAR SOTO 113,Estatal,Urbano,30098019,CONCEPCION DEL URUGUAY,1,0,1,30098
300138300,ESTANISLAO DEL CAMPO 17,Estatal,Rural,30008043,PUEBLO HOCKER,1,0,1,30008
300139100,BARTOLOME MITRE 2,Estatal,Urbano,30088005,SAN SALVADOR,1,0,1,30088
300139600,ROSENDO VICENTE VIOLLAZ 4,Estatal,Rural,30088012,COLONIA SAN SALVADOR,1,0,1,30088
300139700,CENTENARIO 5,Estatal,Rural,30088012,COLONIA SAN SALVADOR,1,0,1,30088
300141600,JOSE MARIA PAZ 20,Estatal,Rural,30028043,GUAYAQUIL,1,0,1,30028
300143400,CARLOS MARIA ONETTI 48,Estatal,Rural,30070023,EL QUEBRACHO,1,0,1,30070
300143900,ALMAFUERTE 101,Estatal,Urbano,30070044,SANTA ELENA,1,0,1,30070
300144500,PRIV. NTRA.SRA.DE FATIMA 44,Privado,Urbano,30070044,SANTA ELENA,1,0,1,30070
300150900,PRIV. SAGRADO CORAZON DE JESUS 73,Privado,Urbano,30098019,CONCEPCION DEL URUGUAY,1,0,1,30098
300151900,DR. BENJAMIN VICTORICA 110,Estatal,Urbano,30098019,CONCEPCION DEL URUGUAY,1,0,1,30098
300161700,JOSE HERNANDEZ 28,Estatal,Rural,30063015,MAZARUCA,1,0,1,30063
300183600,MARIANO MORENO 75,Estatal,Rural,30077030,CRUCESITAS TERCERA,1,0,1,30077
300184700,FELIX FRIAS 9,Estatal,Rural,30077017,HERNANDEZ,1,0,1,30077
300185900,JUAN MARIA GUTIERREZ 9,Estatal,Urbano,30015015,CONCORDIA,1,0,1,30015
300187500,CORONEL ALVAREZ CONDARCO 185,Estatal,Urbano,30084041,PARANA,1,0,1,30084
300200400,PRIV. NUESTRA SEÑORA DE POMPEYA 42,Privado,Urbano,30042012,SAN JOSE FELICIANO,1,0,1,30042
300200500,PRIV. GENERAL JOSE DE SAN MARTIN 52,Privado,Urbano,30035025,FEDERAL,1,0,1,30035
300220500,PRIV. SANTA DOROTEA 170,Privado,Urbano,30070008,BOVRIL,1,0,1,30070
300296300,UNIDAD EDUCATIVA NIVEL INICIAL SONRISAS DE SOL 11,Estatal,Rural,30063021,VILLA PARANACITO,0,0,1,30063
300321600,JARDIN MATERNAL BARQUITO DE PAPEL,Estatal,Urbano,30028010,FEDERACION,0,0,1,30028
300339600,UNIDAD EDUCATIVA DE NIVEL INICIAL CRECIENDO JUNTOS 43,Estatal,Urbano,30028015,SAN JAIME DE LA FRONTERA,0,0,1,30028
300341400,PRIV. UNIDAD EDUCATIVA NIVEL INICIAL PESCADORES DE ALEGRIA 249,Privado,Urbano,30056016,GUALEGUAYCHU,0,0,1,30056
300345500,UNIDAD EDUCATIVA DE NIVEL INICIAL 50,Estatal,Urbano,30077021,NOGOYA,0,0,1,30077
340048203,JIN Nº 7 - EPEP Nº 436,Estatal,Urbano,34014051,FORMOSA,0,0,1,34014
340074002,JIN Nº 9 - EPEP Nº 228,Estatal,Rural,34014160,PUENTE SAN HILARIO,0,0,1,34014
340076100,EJI Nº 16 MANUEL BELGRANO,Estatal,Urbano,34014051,FORMOSA,0,0,1,34014
340081405,JIN Nº 11 - EPEP Nº 252 MUNDO DE COLORES,Estatal,Rural,34049023,COSTA ALEGRE,0,0,1,34049
340087100,JARDIN DE INFANTES REFUGIO DE PAZ,Privado,Urbano,34014051,FORMOSA,0,0,1,34014
340087700,ESCUELA PRIVADA ESTRELLA DE BELEN,Privado,Urbano,34049105,RIACHO HE-HE,1,0,1,34049
340088100,JIN Nº 15 - EPEP Nº 316,Estatal,Urbano,34063030,EL POTRILLO,0,0,1,34063
340088306,JIN Nº 16 - EPEP Nº 234,Estatal,Rural,34056199,MERCEDES CUE,0,0,1,34056
340089300,JIN Nº 27 - EPEP DE FRONTERA Nº 17,Estatal,Urbano,34049013,CLORINDA,0,0,1,34049
340090914,JIN Nº 31 - EPEP Nº 218 GOTITAS DE ALEGRIA,Estatal,Rural,34049099,PUNTA GUIA,0,0,1,34049
340091400,JARDIN DE INFANTES PRIVADO HOGAR JUANA TERESA,Privado,Urbano,34035369,LAS LOMITAS,0,0,1,34035
340107304,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 448,Estatal,Rural,34035634,COLONIA ABORIGEN LA BOMBA,0,0,1,34035
340115300,JIN Nº 44 BARRIO LA NUEVA FORMOSA,Estatal,Urbano,34014051,FORMOSA,0,0,1,34014
340115901,JIN Nº 46 - EPEP Nº 339 - DUENDECITOS DE COLORES,Estatal,Rural,34042008,BUENA VISTA,0,0,1,34042
340115902,JIN Nº 46 - EPEP Nº 443 - LUZ DE ESPERANZA,Estatal,Rural,34042092,VILLA RURAL,0,0,1,34042
340117302,JIN Nº 18 - EPEP Nº 64,Estatal,Urbano,34035265,IBARRETA,0,0,1,34035
380010200,ESCUELA N 283 DR JOSE HUMBERTO MARTIARENA,Estatal,Rural,38056011,EL CEIBAL,1,0,1,38056
380016500,ESCUELA N 228 ALTOS HORNOS ZAPLA,Estatal,Rural,38042004,CENTRO FORESTAL,1,0,1,38042
380025800,ESCUELA N 355,Estatal,Rural,38007111,QUERA,1,0,1,38007
380039200,ESCUELA N 27 JUAN GALO LAVALLE,Estatal,Rural,38028091,UQUIA,1,0,1,38028
380087801,J.I.N. 13,Estatal,Urbano,38094072,TILCARA,0,0,1,38094
380105500,JARDÍN INDEPENDIENTE N 39,Estatal,Urbano,38035054,FRAILE PINTADO,0,0,1,38035
420011009,J.I.N. Nº 14 en Escuela Nº 103,Estatal,Rural,42035006,MAURICIO MAYER,0,0,1,42035
420013700,Centro Educativo Los Caldenes,Privado,Urbano,42105004,GENERAL PICO,1,1,1,42105
420023600,Instituto San Juan Bosco,Privado,Urbano,42098009,VICTORICA,1,0,1,42098
420026004,J.I.N. Nº 7 en Escuela Nº 246,Estatal,Urbano,42021008,SANTA ROSA,0,0,1,42021
420027500,Escuela Nº 138 Rafael Benjuya,Estatal,Rural,42021006,EL GUANACO,1,0,1,42021
420040700,Instituto La Inmaculada,Privado,Urbano,42154007,GENERAL ACHA,1,1,1,42154
420098202,J.I.N. Nº  25 en Escuela Nº  38,Estatal,Urbano,42021008,SANTA ROSA,0,0,1,42021
420102502,J.I.N. Nº 6 en Escuela Nº 256,Estatal,Urbano,42021008,SANTA ROSA,0,0,1,42021
460003900,ESC.N°314 DR.TOMAS MANUEL DE ANCHORENA,Estatal,Rural,46014006,EL BARREAL,1,0,1,46014
460010404,J.I.N. N°8 EXTENSION 04,Estatal,Urbano,46119007,SALICAS,0,0,1,46119
460010405,J.I.N. N°8 EXTENSION 05,Estatal,Rural,46119004,EL RETIRO,0,0,1,46119
460027400,ESC.N°092 MANUEL DE LA CRUZ PIZARRO,Estatal,Rural,46063007,CHAÑAR,1,0,1,46063
460031500,ESC.N°129 MUNICIPALIDAD DE LA CIUDAD DE BUENOS AIRES,Estatal,Urbano,46042021,VICHIGASTA,1,0,1,46042
460041301,J.I.N. N°5 EXTENSION 01,Estatal,Rural,46112108,VILLA CASANA,0,0,1,46112
460081600,JARDIN DE INFANTES N°50 DIVINO NIÑO JESUS,Estatal,Urbano,46014015,LA RIOJA,0,0,1,46014
500008900,DR. ALEJANDRO MATHUS,Estatal,Urbano,50028001,BERMEJO: BARRIOS SANTAROSA Y JARDIN EL SAUCE (GUAYM,1,0,1,50028
500024500,DAVID DIAZ GASCOGNE,Estatal,Rural,50063014,LAS COMPUERTAS,1,0,1,50063
500027900,CAPITAN DE FRAGATA CARLOS A.NEGRI,Estatal,Rural,50063019,POTRERILLOS,1,0,1,50063
500037200,MAESTRA MARTA HINOJOSA,Estatal,Urbano,50119012,TUNUYAN,0,0,1,50119
500042200,ELPIDIO GONZALEZ,Estatal,Rural,50056005,CAPILLA DEL ROSARIO,1,0,1,50056
500042600,GRACIELA FERRER DE MORETTI,Estatal,Rural,50056008,EL CARMEN,1,0,1,50056
500050400,JUAN MARTIN DE PUEYRREDON,Estatal,Urbano,50105039,MONTE COMAN,1,0,1,50105
500051600,DR. JORGE JURY,Estatal,Urbano,50098017,PALMIRA,0,0,1,50098
500059900,RAINBOW,Privado,Urbano,50021003,GODOY CRUZ,1,0,1,50021
500067300,LIBERTAD,Estatal,Rural,50091021,PIEDRAS BLANCAS,1,0,1,50091
500068300,SAN JUAN BOSCO,Estatal,Rural,50105059,LA NORA,1,0,1,50105
500074600,ESCUELA CRISTIANA EVANGELICA MENDOZA,Privado,Urbano,50007002,MENDOZA,1,0,1,50007
500092100,PASCUAL TOSO,Estatal,Rural,50070004,BARRANCAS,1,0,1,50070
500092800,TIERRA DE HUARPES,Estatal,Urbano,50028002,BUENA NUEVA (GUAYMALLEN),1,0,1,50028
500101000,REPUBLICA DE VENEZUELA,Estatal,Urbano,50056006,COSTA DE ARAUJO,1,0,1,50056
500143400,SANTA CLARA DE ASIS,Estatal,Urbano,50021006,PRESIDENTE SARMIENTO (GODOY CRUZ),0,0,1,50021
500184600,ROBERTO LOPEZ LEYTON (1-515),Estatal,Urbano,50084024,RIVADAVIA,0,0,1,50084
500207200,EL PRINCIPITO,Estatal,Urbano,50014012,GENERAL ALVEAR,0,0,1,50014
500209100,JEAN PIAGET,Privado,Urbano,50119012,TUNUYAN,1,0,1,50119
500214501,AGNES GONXHA,Estatal,Urbano,50007002,MENDOZA,0,0,1,50007
500244800,JARDIN DE INFANTES NUCLEADO Nº 0-146 (1-790),Estatal,Urbano,50028022,RODEO DE LA CRUZ (GUAYMALLEN),0,0,1,50028
500280100,JARDIN DE INFANTES EXCLUSIVO Nº 0-064 (1-304),Estatal,Urbano,50063020,UGARTECHE,0,0,1,50063
540005100,ESC. Nº 547: GRAL BELGRANO,Estatal,Urbano,54056019,SAN VICENTE,1,0,1,54056
540008902,Aula Sat. Nº 02: ESC. Nº 376 (Ex Esc. Nº 347),Estatal,Rural,54119023,LA YERBA,1,0,1,54119
540014000,INST. ADVENTISTA WANDA,Privado,Urbano,54063023,WANDA,1,0,1,54063
540015600,ESC. Nº 123: MISIONES LA HERMOSA,Estatal,Rural,54014020,ARAZA,1,0,1,54014
540016400,ESC. Nº 595: MAYOR CARLOS E. KRAUSE,Estatal,Rural,54014022,ADOLFO J. POMAR,1,0,1,54014
540025300,ESC. Nº 323: OSVALDO M. BENEGAS,Estatal,Rural,54105006,MOJON GRANDE,1,0,1,54105
540038501,Aula Sat. Nº 01: ESC. Nº 508,Estatal,Rural,54042016,SANTIAGO DE LINIERS,1,0,1,54042
540039100,ESC. Nº 108,Estatal,Urbano,54112007,SAN PEDRO,1,0,1,54112
